patch,side,teamname,opp_teamname,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,year,month,day,hour,minute,league_CBLOL,league_LCK,league_LCS,league_LEC,league_MSI,league_PCS,league_VCS,league_WLDs
0.0,1.0,0.3793103448275862,0.6436781609195402,0.8231707317073171,0.6280487804878049,0.04878048780487805,0.7987804878048781,0.07317073170731708,0.30864197530864196,0.9382716049382716,0.8220858895705522,0.9012345679012346,0.6871165644171779,0.0,0.0,0.4,0.3913043478260869,0.847457627118644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.45977011494252873,0.1839080459770115,0.39634146341463417,0.951219512195122,0.14634146341463417,0.13414634146341464,0.22560975609756098,0.4074074074074074,0.30864197530864196,0.3374233128834356,0.012345679012345678,0.9938650306748467,0.0,0.0,0.4,0.43478260869565216,0.864406779661017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.1839080459770115,0.45977011494252873,0.6280487804878049,0.8231707317073171,0.8719512195121951,0.6524390243902439,0.23170731707317074,0.1111111111111111,0.9382716049382716,0.44171779141104295,0.24074074074074073,0.558282208588957,0.0,0.0,0.4,0.43478260869565216,0.864406779661017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.45977011494252873,0.1839080459770115,0.951219512195122,0.10975609756097561,0.39634146341463417,0.7621951219512195,0.13414634146341464,0.4074074074074074,0.30864197530864196,0.8773006134969326,0.11728395061728394,0.6012269938650306,0.0,0.0,0.4,0.5217391304347826,0.864406779661017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.1839080459770115,0.45977011494252873,0.6280487804878049,0.8231707317073171,0.926829268292683,0.36585365853658536,0.14634146341463417,0.3395061728395061,0.04938271604938271,0.2883435582822086,0.2345679012345679,0.8957055214723927,0.0,0.0,0.4,0.5217391304347826,0.864406779661017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.12643678160919541,0.3103448275862069,0.3353658536585366,0.23170731707317074,0.8231707317073171,0.28658536585365857,0.36585365853658536,0.1111111111111111,0.4444444444444444,0.9325153374233129,0.9012345679012346,0.22699386503067484,0.0,0.0,0.43333333333333335,0.30434782608695654,0.2542372881355932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.3103448275862069,0.12643678160919541,0.951219512195122,0.6280487804878049,0.4024390243902439,0.01829268292682927,0.012195121951219513,0.8580246913580246,0.8086419753086419,0.8220858895705522,0.8950617283950617,0.13496932515337423,0.0,0.0,0.43333333333333335,0.30434782608695654,0.2542372881355932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3103448275862069,0.12643678160919541,0.10975609756097561,0.8231707317073171,0.3353658536585366,0.01829268292682927,0.5975609756097561,0.4074074074074074,0.9876543209876543,0.4110429447852761,0.13580246913580246,0.23312883435582823,0.0,0.0,0.43333333333333335,0.34782608695652173,0.711864406779661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.12643678160919541,0.3103448275862069,0.8170731707317074,0.6280487804878049,0.951219512195122,0.29878048780487804,0.4207317073170732,0.04938271604938271,0.9382716049382716,0.39877300613496935,0.5185185185185185,0.2392638036809816,0.0,0.0,0.43333333333333335,0.34782608695652173,0.711864406779661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6551724137931034,0.8045977011494253,0.951219512195122,0.10975609756097561,0.8231707317073171,0.8841463414634146,0.28658536585365857,0.9382716049382716,0.8580246913580246,0.4110429447852761,0.11728395061728394,0.20245398773006135,0.0,0.0,0.43333333333333335,0.3913043478260869,0.5423728813559322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.8045977011494253,0.6551724137931034,0.6280487804878049,0.4024390243902439,0.3353658536585366,0.22560975609756098,0.39634146341463417,0.6604938271604938,0.30864197530864196,0.3006134969325153,0.5308641975308641,0.6012269938650306,0.0,0.0,0.43333333333333335,0.3913043478260869,0.5423728813559322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8045977011494253,0.6551724137931034,0.4024390243902439,0.39634146341463417,0.8231707317073171,0.4085365853658537,0.951219512195122,0.9382716049382716,0.04938271604938271,0.8957055214723927,0.2222222222222222,0.5153374233128835,0.0,0.0,0.43333333333333335,0.4782608695652174,0.864406779661017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.6551724137931034,0.8045977011494253,0.3353658536585366,0.10975609756097561,0.6280487804878049,0.23170731707317074,0.4329268292682927,0.30864197530864196,0.6604938271604938,0.8895705521472392,0.22839506172839505,0.6871165644171779,0.0,0.0,0.43333333333333335,0.4782608695652174,0.864406779661017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6551724137931034,0.8045977011494253,0.951219512195122,0.10975609756097561,0.8231707317073171,0.8902439024390244,0.6524390243902439,0.3395061728395061,0.9382716049382716,0.8527607361963191,0.13580246913580246,0.22699386503067484,0.0,0.0,0.43333333333333335,0.5652173913043478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.8045977011494253,0.6551724137931034,0.4024390243902439,0.6280487804878049,1.0,0.11585365853658537,0.39634146341463417,0.04938271604938271,0.2901234567901234,0.43558282208588955,0.882716049382716,0.2392638036809816,0.0,0.0,0.43333333333333335,0.5652173913043478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5517241379310345,0.9080459770114943,0.39634146341463417,0.31097560975609756,0.10975609756097561,0.6829268292682927,0.8719512195121951,0.6358024691358024,0.14814814814814814,0.9386503067484663,0.5185185185185185,0.34355828220858897,0.0,0.0,0.43333333333333335,0.6956521739130435,0.3220338983050847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.9080459770114943,0.5517241379310345,0.8231707317073171,0.4024390243902439,0.7987804878048781,0.4085365853658537,0.5975609756097561,0.8950617283950617,0.30864197530864196,0.36809815950920244,0.018518518518518517,0.024539877300613498,0.0,0.0,0.43333333333333335,0.6956521739130435,0.3220338983050847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.735632183908046,0.7701149425287356,0.32926829268292684,0.4268292682926829,0.4024390243902439,0.29878048780487804,0.11585365853658537,0.31481481481481477,0.9382716049382716,0.39877300613496935,0.5679012345679012,0.6012269938650306,0.0,0.0,0.43333333333333335,0.7391304347826086,0.4745762711864407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.7701149425287356,0.735632183908046,0.8231707317073171,0.10975609756097561,0.7987804878048781,0.4329268292682927,0.6280487804878049,0.2901234567901234,0.30864197530864196,0.8773006134969326,0.5185185185185185,0.2392638036809816,0.0,0.0,0.43333333333333335,0.7391304347826086,0.4745762711864407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3333333333333333,0.28735632183908044,0.29878048780487804,0.01829268292682927,0.3048780487804878,0.7987804878048781,0.2378048780487805,0.2901234567901234,0.43209876543209874,0.5030674846625767,0.20987654320987653,0.4539877300613497,0.0,0.0,0.43333333333333335,0.7826086956521738,0.7627118644067796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.28735632183908044,0.3333333333333333,0.8231707317073171,0.4024390243902439,0.10975609756097561,0.4207317073170732,0.6280487804878049,0.9382716049382716,0.31481481481481477,0.39877300613496935,0.43827160493827155,0.13496932515337423,0.0,0.0,0.43333333333333335,0.7826086956521738,0.7627118644067796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.034482758620689655,0.5977011494252873,0.39634146341463417,0.4024390243902439,0.10975609756097561,0.29878048780487804,0.4085365853658537,0.8086419753086419,0.8950617283950617,0.3128834355828221,0.37037037037037035,0.8773006134969326,0.0,0.0,0.43333333333333335,0.8260869565217391,0.23728813559322035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.5977011494252873,0.034482758620689655,0.8231707317073171,0.8109756097560976,0.6280487804878049,0.6829268292682927,0.7560975609756098,0.14814814814814814,0.30864197530864196,0.9386503067484663,0.5185185185185185,0.26993865030674846,0.0,0.0,0.43333333333333335,0.8260869565217391,0.23728813559322035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25287356321839083,0.8390804597701149,0.6280487804878049,0.14634146341463417,0.10975609756097561,0.5548780487804879,0.7560975609756098,0.9382716049382716,0.8333333333333333,0.3067484662576687,0.6049382716049383,0.2392638036809816,0.0,0.0,0.43333333333333335,0.8695652173913043,0.1694915254237288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.8390804597701149,0.25287356321839083,0.7987804878048781,0.4024390243902439,0.31097560975609756,0.5792682926829269,0.5121951219512195,0.43209876543209874,0.5061728395061729,0.8895705521472392,0.4012345679012346,0.1411042944785276,0.0,0.0,0.43333333333333335,0.8695652173913043,0.1694915254237288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8160919540229885,0.0,0.4329268292682927,0.3353658536585366,0.10975609756097561,0.7621951219512195,0.8719512195121951,0.9382716049382716,0.04938271604938271,0.5153374233128835,0.4012345679012346,0.8588957055214724,0.0,0.0,0.43333333333333335,0.9130434782608695,0.4406779661016949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.8160919540229885,0.8231707317073171,0.4024390243902439,0.28658536585365857,0.36585365853658536,0.29878048780487804,0.8086419753086419,0.31481481481481477,0.8895705521472392,0.6358024691358024,0.13496932515337423,0.0,0.0,0.43333333333333335,0.9130434782608695,0.4406779661016949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.11494252873563218,0.3448275862068966,0.7987804878048781,0.8231707317073171,0.10975609756097561,0.7621951219512195,0.2378048780487805,0.31481481481481477,0.43827160493827155,0.2883435582822086,0.9012345679012346,0.7177914110429447,0.0,0.0,0.43333333333333335,1.0,0.0847457627118644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.3448275862068966,0.11494252873563218,0.3353658536585366,0.4024390243902439,0.5487804878048781,0.39634146341463417,0.8719512195121951,0.9382716049382716,0.04938271604938271,0.5153374233128835,0.13580246913580246,0.11656441717791412,0.0,0.0,0.43333333333333335,1.0,0.0847457627118644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.24137931034482757,0.8160919540229885,0.14634146341463417,0.8231707317073171,0.5121951219512195,0.8902439024390244,0.8536585365853658,0.8086419753086419,0.9382716049382716,0.3128834355828221,0.7716049382716049,0.22699386503067484,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.8160919540229885,0.24137931034482757,0.10975609756097561,0.4329268292682927,0.3353658536585366,0.8719512195121951,0.6280487804878049,0.4074074074074074,0.04938271604938271,0.4110429447852761,0.13580246913580246,0.39877300613496935,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3448275862068966,0.8231707317073171,0.11585365853658537,0.3353658536585366,0.39634146341463417,0.29268292682926833,0.1111111111111111,0.2901234567901234,0.44171779141104295,0.7716049382716049,0.22085889570552147,0.0,0.0,0.4666666666666667,0.043478260869565216,0.23728813559322035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.3448275862068966,0.0,0.926829268292683,0.2378048780487805,0.4024390243902439,0.13414634146341464,0.8902439024390244,0.8086419753086419,0.8950617283950617,0.3128834355828221,0.6358024691358024,0.8773006134969326,0.0,0.0,0.4666666666666667,0.043478260869565216,0.23728813559322035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.11494252873563218,0.24137931034482757,0.8231707317073171,0.7621951219512195,0.31097560975609756,0.4451219512195122,0.7987804878048781,0.4074074074074074,0.30246913580246915,0.9815950920245399,0.5185185185185185,0.018404907975460124,0.0,0.0,0.4666666666666667,0.08695652173913043,0.22033898305084745,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.24137931034482757,0.11494252873563218,0.4329268292682927,0.14634146341463417,0.10975609756097561,0.8902439024390244,0.2682926829268293,0.04938271604938271,0.13580246913580246,0.8895705521472392,0.6049382716049383,0.5644171779141104,0.0,0.0,0.4666666666666667,0.08695652173913043,0.22033898305084745,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6436781609195402,0.04597701149425287,0.10975609756097561,0.8170731707317074,0.04878048780487805,0.39634146341463417,0.012195121951219513,0.9629629629629629,0.30864197530864196,0.23312883435582823,0.7901234567901234,0.8957055214723927,0.0,0.0,0.4666666666666667,0.30434782608695654,0.01694915254237288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.04597701149425287,0.6436781609195402,0.6280487804878049,0.4024390243902439,0.8231707317073171,0.14634146341463417,0.8841463414634146,0.9382716049382716,0.18518518518518517,0.3374233128834356,0.6604938271604938,0.9938650306748467,0.0,0.0,0.4666666666666667,0.30434782608695654,0.01694915254237288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6436781609195402,0.04597701149425287,0.10975609756097561,0.8170731707317074,0.3353658536585366,0.28658536585365857,0.926829268292683,0.04938271604938271,0.10493827160493827,0.23312883435582823,0.14814814814814814,0.558282208588957,0.0,0.0,0.4666666666666667,0.34782608695652173,0.6779661016949152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.04597701149425287,0.6436781609195402,0.6280487804878049,0.4024390243902439,0.951219512195122,0.8231707317073171,0.39634146341463417,0.18518518518518517,0.4135802469135802,0.012269938650306749,0.8950617283950617,0.11656441717791412,0.0,0.0,0.4666666666666667,0.34782608695652173,0.6779661016949152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4942528735632184,0.45977011494252873,0.951219512195122,0.5121951219512195,0.8231707317073171,0.8719512195121951,0.6524390243902439,0.4074074074074074,0.8580246913580246,0.803680981595092,0.42592592592592593,0.23312883435582823,0.0,0.0,0.4666666666666667,0.3913043478260869,0.5423728813559322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.45977011494252873,0.4942528735632184,0.10975609756097561,0.3353658536585366,0.6280487804878049,0.7621951219512195,0.8902439024390244,0.04938271604938271,0.2901234567901234,0.6871165644171779,0.4012345679012346,0.8220858895705522,0.0,0.0,0.4666666666666667,0.3913043478260869,0.5423728813559322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4942528735632184,0.45977011494252873,0.951219512195122,0.5121951219512195,0.8231707317073171,0.39634146341463417,0.4451219512195122,0.4074074074074074,0.8580246913580246,0.803680981595092,0.2222222222222222,0.8957055214723927,0.0,0.0,0.4666666666666667,0.4782608695652174,0.7288135593220338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.45977011494252873,0.4942528735632184,0.10975609756097561,0.3353658536585366,0.6280487804878049,0.7621951219512195,0.23170731707317074,0.04938271604938271,0.2901234567901234,0.6871165644171779,0.22839506172839505,0.7607361963190185,0.0,0.0,0.4666666666666667,0.4782608695652174,0.7288135593220338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.735632183908046,0.5977011494252873,0.14634146341463417,0.29878048780487804,0.4024390243902439,0.2378048780487805,0.11585365853658537,0.9012345679012346,0.31481481481481477,0.2883435582822086,0.43827160493827155,0.6319018404907976,0.0,0.0,0.4666666666666667,0.6521739130434783,0.2542372881355932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.5977011494252873,0.735632183908046,0.8231707317073171,0.10975609756097561,0.7987804878048781,0.5609756097560976,0.5121951219512195,0.9382716049382716,0.30864197530864196,0.39877300613496935,0.9629629629629629,0.22085889570552147,0.0,0.0,0.4666666666666667,0.6521739130434783,0.2542372881355932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3333333333333333,0.8390804597701149,0.6280487804878049,0.14634146341463417,0.7987804878048781,0.6829268292682927,0.951219512195122,0.31481481481481477,0.43827160493827155,0.13496932515337423,0.5679012345679012,0.2883435582822086,0.0,0.0,0.4666666666666667,0.6956521739130435,0.2033898305084746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.8390804597701149,0.3333333333333333,0.4024390243902439,0.8231707317073171,0.10975609756097561,0.20731707317073172,0.2378048780487805,0.9382716049382716,0.30864197530864196,0.7668711656441718,0.7530864197530864,0.26993865030674846,0.0,0.0,0.4666666666666667,0.6956521739130435,0.2033898305084746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7701149425287356,0.5517241379310345,0.7987804878048781,0.8231707317073171,0.6280487804878049,0.5975609756097561,0.29878048780487804,0.9382716049382716,0.18518518518518517,0.13496932515337423,0.024691358024691357,0.22699386503067484,0.0,0.0,0.4666666666666667,0.7391304347826086,0.22033898305084745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.5517241379310345,0.7701149425287356,0.10975609756097561,0.39634146341463417,0.8719512195121951,0.951219512195122,0.10365853658536586,0.14814814814814814,0.30864197530864196,0.9386503067484663,0.5185185185185185,0.2392638036809816,0.0,0.0,0.4666666666666667,0.7391304347826086,0.22033898305084745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.28735632183908044,0.034482758620689655,0.31097560975609756,0.14634146341463417,0.10975609756097561,0.5731707317073171,0.926829268292683,0.4074074074074074,0.7716049382716049,0.23312883435582823,0.6851851851851851,0.5828220858895705,0.0,0.0,0.4666666666666667,0.7826086956521738,0.13559322033898305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.034482758620689655,0.28735632183908044,0.8231707317073171,0.39634146341463417,0.01829268292682927,0.4268292682926829,0.3048780487804878,0.8086419753086419,0.04938271604938271,0.26993865030674846,0.8209876543209876,0.36809815950920244,0.0,0.0,0.4666666666666667,0.7826086956521738,0.13559322033898305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9080459770114943,0.25287356321839083,0.7987804878048781,0.4024390243902439,0.6524390243902439,0.4085365853658537,0.2378048780487805,0.8333333333333333,0.5925925925925926,0.6012269938650306,0.31481481481481477,0.6319018404907976,0.0,0.0,0.4666666666666667,0.8260869565217391,0.576271186440678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.25287356321839083,0.9080459770114943,0.14634146341463417,0.29878048780487804,0.4268292682926829,0.3231707317073171,0.18292682926829268,0.30864197530864196,0.8950617283950617,0.39877300613496935,0.9938271604938271,0.22699386503067484,0.0,0.0,0.4666666666666667,0.8260869565217391,0.576271186440678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1724137931034483,0.8850574712643678,0.8231707317073171,0.39634146341463417,0.3353658536585366,0.8902439024390244,0.20731707317073172,0.9382716049382716,0.04938271604938271,0.43558282208588955,0.22839506172839505,0.7668711656441718,0.0,0.0,0.4666666666666667,0.8695652173913043,0.8813559322033898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.8850574712643678,0.1724137931034483,0.6280487804878049,0.14634146341463417,0.10975609756097561,0.13414634146341464,0.012195121951219513,0.8086419753086419,0.31481481481481477,0.8159509202453988,0.5617283950617283,0.2392638036809816,0.0,0.0,0.4666666666666667,0.8695652173913043,0.8813559322033898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6206896551724138,0.40229885057471265,0.24390243902439024,0.28658536585365857,0.926829268292683,0.6280487804878049,0.8902439024390244,0.43827160493827155,0.4074074074074074,0.3128834355828221,0.20987654320987653,0.8773006134969326,0.0,0.0,0.4666666666666667,0.9565217391304348,0.03389830508474576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.40229885057471265,0.6206896551724138,0.14634146341463417,0.8231707317073171,0.10975609756097561,0.39634146341463417,0.012195121951219513,0.8950617283950617,0.30864197530864196,0.9570552147239264,0.24074074074074073,0.0736196319018405,0.0,0.0,0.4666666666666667,0.9565217391304348,0.03389830508474576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8850574712643678,0.20689655172413793,0.6280487804878049,0.6707317073170732,0.8841463414634146,0.39634146341463417,0.2378048780487805,0.8086419753086419,0.8209876543209876,0.049079754601226995,0.9012345679012346,0.7177914110429447,0.0,0.0,0.4666666666666667,0.9565217391304348,0.847457627118644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.20689655172413793,0.8850574712643678,0.10975609756097561,0.8231707317073171,0.5548780487804879,0.7621951219512195,0.20731707317073172,0.31481481481481477,0.9382716049382716,0.6012269938650306,0.13580246913580246,0.22085889570552147,0.0,0.0,0.4666666666666667,0.9565217391304348,0.847457627118644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.40229885057471265,0.1724137931034483,0.6280487804878049,0.39634146341463417,0.7987804878048781,0.7560975609756098,0.8902439024390244,0.8333333333333333,0.30864197530864196,0.8895705521472392,0.30246913580246915,0.4110429447852761,0.0,0.0,0.5,0.0,0.23728813559322035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.1724137931034483,0.40229885057471265,0.24390243902439024,0.5548780487804879,0.926829268292683,0.3353658536585366,0.5121951219512195,0.1111111111111111,0.4074074074074074,0.44171779141104295,1.0,0.44785276073619634,0.0,0.0,0.5,0.0,0.23728813559322035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6206896551724138,0.20689655172413793,0.8841463414634146,0.6280487804878049,0.926829268292683,0.6829268292682927,0.6951219512195123,0.43827160493827155,0.4074074074074074,0.39263803680981596,0.012345679012345678,0.11656441717791412,0.0,0.0,0.5,0.043478260869565216,0.23728813559322035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.20689655172413793,0.6206896551724138,0.10975609756097561,0.8231707317073171,0.7987804878048781,0.20731707317073172,0.39634146341463417,0.31481481481481477,0.2901234567901234,0.5153374233128835,0.9012345679012346,0.2392638036809816,0.0,0.0,0.5,0.043478260869565216,0.23728813559322035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
